Wed Apr 21 19:53:31 2021

Number of Points = 2985
Depth (nm)	Load (µN)	Time (s)	Disp. Voltage(V)	Force Voltage(V)1.140837	-0.022347	0.000000	-0.000016	1.008857
1.333598	-0.098988	0.005005	-0.000058	1.008847
1.084849	-0.022403	0.010010	-0.000004	1.008830
1.121010	-0.021060	0.015014	-0.000012	1.008850
1.104592	-0.029337	0.020019	-0.000009	1.008831
1.071280	-0.028489	0.025024	-0.000002	1.008816
1.028856	-0.232201	0.030029	0.000008	1.008520
1.221806	-0.294456	0.035034	-0.000035	1.008529
1.098014	-0.327423	0.040038	-0.000008	1.008425
0.955793	-0.422952	0.045043	0.000023	1.008226
1.107038	-0.522375	0.050048	-0.000010	1.008165
0.894455	-0.651567	0.055053	0.000037	1.007887
0.862413	-0.671650	0.060058	0.000043	1.007844
0.765061	-0.823888	0.065062	0.000065	1.007590
0.681096	-0.870688	0.070067	0.000083	1.007486
0.680491	-1.038646	0.075072	0.000083	1.007258
0.641878	-1.180777	0.080077	0.000091	1.007047
0.325337	-1.135392	0.085082	0.000160	1.006954
-0.006656	-1.236819	0.090086	0.000233	1.006655
0.177895	-1.326996	0.095091	0.000192	1.006622
0.209229	-1.554088	0.100096	0.000185	1.006329
-0.069324	-1.576472	0.105101	0.000246	1.006163
-0.255461	-1.622741	0.110106	0.000287	1.006010
-0.171288	-1.800072	0.115110	0.000268	1.005810
0.089499	-2.034185	0.120115	0.000211	1.005620
-0.263369	-2.069549	0.125120	0.000288	1.005399
-0.361049	-2.245995	0.130125	0.000309	1.005112
-0.384015	-2.404024	0.135130	0.000314	1.004886
-0.463805	-2.549910	0.140134	0.000332	1.004649
-0.404709	-2.745039	0.145139	0.000319	1.004412
-0.934562	-2.732756	0.150144	0.000434	1.004170
-1.028246	-2.893465	0.155149	0.000455	1.003905
-1.156426	-2.997776	0.160154	0.000482	1.003701
-1.261922	-3.093021	0.165158	0.000505	1.003520
-1.680532	-3.154684	0.170163	0.000597	1.003231
-1.516970	-3.336780	0.175168	0.000561	1.003063
-1.661076	-3.440560	0.180173	0.000592	1.002851
-1.944932	-3.513822	0.185178	0.000654	1.002613
-1.961442	-3.670203	0.190182	0.000658	1.002391
-2.147707	-3.721704	0.195187	0.000698	1.002230
-2.552322	-3.760311	0.200192	0.000787	1.001979
-2.397018	-3.948722	0.205197	0.000753	1.001799
-2.518451	-4.023168	0.210202	0.000779	1.001638
-2.670869	-4.175353	0.215206	0.000812	1.001355
-2.719683	-4.297225	0.220211	0.000823	1.001165
-2.869225	-4.362461	0.225216	0.000855	1.001003
-3.090327	-4.455086	0.230221	0.000904	1.000768
-3.138264	-4.565708	0.235226	0.000914	1.000594
-3.411190	-4.597541	0.240230	0.000973	1.000416
-3.448222	-4.790202	0.245235	0.000981	1.000135
-3.566228	-4.870929	0.250240	0.001007	0.999967
-3.598880	-4.977753	0.255245	0.001014	0.999805
-3.979141	-5.063899	0.260250	0.001097	0.999500
-3.926047	-5.186659	0.265254	0.001085	0.999359
-4.289053	-5.183371	0.270259	0.001165	0.999185
-4.557594	-5.258785	0.275264	0.001223	0.998950
-4.498740	-5.334124	0.280269	0.001210	0.998876
-4.686304	-5.477586	0.285274	0.001251	0.998588
-4.874092	-5.462066	0.290278	0.001292	0.998517
-4.774772	-5.687964	0.295283	0.001270	0.998256
-5.102974	-5.699887	0.300288	0.001342	0.998079
-5.192026	-5.774354	0.305293	0.001361	0.997933
-5.267382	-5.903565	0.310298	0.001378	0.997719
-5.468393	-5.899358	0.315302	0.001421	0.997626
-5.834448	-6.004501	0.320307	0.001501	0.997302
-5.989210	-5.949492	0.325312	0.001535	0.997301
-6.316152	-5.981996	0.330317	0.001606	0.997096
-6.311526	-6.055947	0.335322	0.001605	0.996997
-6.489056	-6.043114	0.340326	0.001644	0.996927
-6.802831	-6.107542	0.345331	0.001712	0.996684
-6.923469	-6.073960	0.350336	0.001739	0.996671
-6.922684	-6.142175	0.355341	0.001738	0.996578
-7.234780	-6.191615	0.360346	0.001806	0.996356
-7.343034	-6.138538	0.365350	0.001830	0.996376
-7.474400	-6.170646	0.370355	0.001859	0.996268
-7.473323	-6.313592	0.375360	0.001858	0.996072
-7.705942	-6.240192	0.380365	0.001909	0.996058
