Wed Apr 21 19:46:50 2021

Number of Points = 2984
Depth (nm)	Load (µN)	Time (s)	Disp. Voltage(V)	Force Voltage(V)1.129802	0.184862	0.000000	0.000025	1.009658
1.176637	0.123062	0.005005	0.000014	1.009598
1.238665	-0.013070	0.010010	0.000001	1.009444
1.281884	-0.025036	0.015014	-0.000009	1.009449
1.254112	-0.028957	0.020019	-0.000003	1.009431
1.342757	-0.047158	0.025024	-0.000022	1.009449
1.254637	-0.138949	0.030029	-0.000003	1.009283
1.120935	-0.207370	0.035034	0.000026	1.009125
1.213179	-0.251010	0.040038	0.000005	1.009111
1.107596	-0.343743	0.045043	0.000028	1.008935
0.900388	-0.368835	0.050048	0.000073	1.008800
1.051666	-0.467319	0.055053	0.000040	1.008741
0.709577	-0.525520	0.060058	0.000115	1.008495
0.765971	-0.540093	0.065062	0.000102	1.008503
0.638451	-0.727559	0.070067	0.000130	1.008187
0.778139	-0.777993	0.075072	0.000099	1.008187
0.477051	-0.909115	0.080077	0.000165	1.007863
0.536337	-0.954769	0.085082	0.000152	1.007831
0.273493	-1.067621	0.090086	0.000209	1.007550
0.241187	-1.118491	0.095091	0.000216	1.007465
0.030909	-1.213811	0.100096	0.000262	1.007234
0.157742	-1.364282	0.105101	0.000234	1.007092
0.080877	-1.463099	0.110106	0.000251	1.006920
0.014094	-1.636211	0.115110	0.000265	1.006653
-0.173451	-1.692669	0.120115	0.000306	1.006485
-0.365556	-1.748501	0.125120	0.000348	1.006316
-0.396835	-1.928738	0.130125	0.000355	1.006056
-0.470497	-1.990151	0.135130	0.000371	1.005937
-0.665782	-2.067048	0.140134	0.000413	1.005737
-0.716855	-2.215375	0.145139	0.000424	1.005511
-0.959472	-2.249656	0.150144	0.000477	1.005346
-1.152178	-2.369910	0.155149	0.000519	1.005089
-1.314017	-2.439192	0.160154	0.000554	1.004916
-1.426858	-2.503631	0.165158	0.000579	1.004773
-1.574434	-2.642802	0.170163	0.000611	1.004512
-1.498618	-2.742547	0.175168	0.000594	1.004414
-1.753506	-2.858386	0.180173	0.000650	1.004132
-1.740510	-2.996626	0.185178	0.000647	1.003950
-1.890751	-3.051129	0.190182	0.000679	1.003803
-2.139949	-3.168481	0.195187	0.000734	1.003521
-2.299849	-3.234186	0.200192	0.000769	1.003354
-2.305538	-3.333590	0.205197	0.000770	1.003216
-2.522640	-3.475177	0.210202	0.000817	1.002917
-2.732105	-3.460531	0.215206	0.000863	1.002834
-2.953172	-3.574564	0.220211	0.000911	1.002571
-3.005393	-3.622253	0.225216	0.000922	1.002480
-3.336930	-3.671560	0.230221	0.000994	1.002251
-3.283803	-3.758696	0.235226	0.000983	1.002158
-3.479502	-3.844304	0.240230	0.001025	1.001946
-3.632401	-3.908548	0.245235	0.001058	1.001784
-3.829686	-3.958189	0.250240	0.001101	1.001619
-3.977333	-4.012503	0.255245	0.001133	1.001473
-3.925428	-4.141505	0.260250	0.001122	1.001323
-4.032446	-4.229251	0.265254	0.001145	1.001151
-4.246195	-4.253694	0.270259	0.001192	1.001013
-4.618515	-4.240031	0.275264	0.001273	1.000849
-4.441573	-4.378549	0.280269	0.001234	1.000747
-4.919033	-4.371207	0.285274	0.001338	1.000523
-4.868918	-4.466451	0.290278	0.001327	1.000418
-5.030882	-4.510401	0.295283	0.001363	1.000278
-5.192932	-4.580509	0.300288	0.001398	1.000103
-5.198821	-4.616769	0.305293	0.001399	1.000051
-5.412896	-4.741086	0.310298	0.001446	0.999776
-5.284951	-4.832294	0.315302	0.001417	0.999715
-5.757497	-4.841085	0.320307	0.001521	0.999471
-5.783735	-4.858252	0.325312	0.001526	0.999435
-6.262448	-4.893003	0.330317	0.001631	0.999152
-6.143952	-4.927745	0.335322	0.001605	0.999163
-6.138683	-5.051584	0.340326	0.001603	0.998996
-6.529283	-5.015236	0.345331	0.001689	0.998854
-6.646944	-4.978421	0.350336	0.001714	0.998847
-6.710352	-5.177798	0.355341	0.001728	0.998543
-6.750284	-5.173999	0.360346	0.001736	0.998529
-7.006132	-5.179433	0.365350	0.001792	0.998396
-7.229881	-5.223686	0.370355	0.001841	0.998226
-7.204730	-5.225790	0.375360	0.001835	0.998235
-7.826770	-5.201395	0.380365	0.001971	0.997963
-7.576830	-5.341453	0.385370	0.001916	0.997894
-7.890932	-5.227852	0.390374	0.001985	0.997896
-7.833036	-5.327852	0.395379	0.001972	0.997787
-8.088280	-5.383364	0.400384	0.002028	0.997586
-8.217138	-5.327766	0.405389	0.002056	0.997599
-8.190525	-5.394004	0.410394	0.002050	0.997522
-8.232354	-5.548749	0.415398	0.002059	0.997289
-8.520811	-5.460190	0.420403	0.002122	0.997269
-8.839834	-5.425188	0.425408	0.002191	0.997160
-9.040558	-5.496675	0.430413	0.002235	0.996963
-9.054782	-5.479794	0.435418	0.002238	0.996979
-9.236933	-5.422451	0.440422	0.002277	0.996969
-9.181011	-5.516090	0.445427	0.002265	0.996868
-9.887822	-5.425247	0.450432	0.002419	0.996644
-9.822922	-5.442680	0.455437	0.002405	0.996653
-9.979796	-5.390895	0.460442	0.002439	0.996647
-10.090868	-5.344145	0.465446	0.002463	0.996657
-10.255624	-5.296409	0.470451	0.002499	0.996641
-10.119921	-5.420073	0.475456	0.002469	0.996539
-10.904129	-5.291273	0.480461	0.002641	0.996329
-10.774393	-5.325310	0.485466	0.002612	0.996346
-11.083536	-5.225198	0.490470	0.002679	0.996332
-10.887999	-5.276014	0.495475	0.002637	0.996359
-11.127020	-5.211295	0.500480	0.002689	0.996330
-10.993084	-5.247923	0.505485	0.002659	0.996346
-11.240989	-5.161869	0.510490	0.002713	0.996342
-10.829500	-5.370174	0.515494	0.002623	0.996260
-11.796724	-5.193991	0.520499	0.002834	0.996024
-11.752792	-5.196044	0.525504	0.002825	0.996044
-11.885160	-5.165459	0.530509	0.002853	0.996021
-11.569303	-5.261252	0.535514	0.002784	0.996045
-11.616034	-5.257651	0.540518	0.002794	0.996028
-11.997418	-5.228418	0.545523	0.002878	0.995880
-12.008195	-5.293272	0.550528	0.002880	0.995786
-12.143771	-5.246297	0.555533	0.002909	0.995784
-12.534610	-5.106114	0.560538	0.002994	0.995783
-12.105776	-5.297098	0.565542	0.002901	0.995733
-12.984422	-5.190952	0.570547	0.003092	0.995445
-12.906841	-5.208806	0.575552	0.003075	0.995459
-13.141108	-5.140489	0.580557	0.003126	0.995438
-12.890160	-5.214434	0.585562	0.003071	0.995461
-13.063836	-5.162336	0.590566	0.003109	0.995447
-12.875501	-5.324489	0.595571	0.003068	0.995317
-14.108113	-5.016054	0.600576	0.003337	0.995132
-13.428828	-5.254028	0.605581	0.003189	0.995141
-13.704212	-5.165296	0.610586	0.003249	0.995128
-13.477904	-5.241690	0.615590	0.003199	0.995135
-14.064590	-5.031929	0.620595	0.003327	0.995133
-14.040868	-5.183067	0.625600	0.003322	0.994938
-14.540253	-5.094633	0.630605	0.003431	0.994813
-14.545215	-5.076454	0.635610	0.003432	0.994836
-14.484151	-5.109327	0.640614	0.003418	0.994821
-14.416532	-5.119974	0.645619	0.003403	0.994840
-14.590520	-5.070140	0.650624	0.003441	0.994823
-14.418360	-5.250144	0.655629	0.003403	0.994661
-15.268118	-5.054472	0.660634	0.003589	0.994510
-14.960456	-5.152409	0.665638	0.003521	0.994528
-15.207552	-5.077074	0.670643	0.003575	0.994510
-15.300983	-5.041162	0.675648	0.003596	0.994513
-15.353089	-5.035549	0.680653	0.003607	0.994495
-15.483769	-5.200632	0.685658	0.003635	0.994204
-15.803312	-5.101224	0.690662	0.003705	0.994183
-15.726070	-5.117611	0.695667	0.003688	0.994199
-16.221801	-4.948318	0.700672	0.003796	0.994187
-15.698728	-5.128322	0.705677	0.003682	0.994199
-16.367462	-5.064394	0.710682	0.003828	0.993956
-16.323608	-5.124932	0.715686	0.003818	0.993895
-17.016677	-4.888525	0.720691	0.003969	0.993877
-16.341674	-5.121129	0.725696	0.003822	0.993892
-16.521042	-5.067358	0.730701	0.003861	0.993877
-16.682583	-4.998673	0.735706	0.003896	0.993892
-17.173902	-4.997918	0.740710	0.004003	0.993650
-17.234658	-5.034939	0.745715	0.004016	0.993570
-17.256581	-5.032172	0.750720	0.004021	0.993563
-17.267952	-5.015055	0.755725	0.004023	0.993581
-17.121650	-5.082708	0.760730	0.003991	0.993561
-17.301488	-5.098896	0.765734	0.004030	0.993450
-18.388402	-4.839821	0.770739	0.004267	0.993269
-17.845849	-5.032743	0.775744	0.004149	0.993272
-18.109936	-4.943678	0.780749	0.004206	0.993264
-17.667451	-5.094661	0.785754	0.004109	0.993276
-18.379920	-4.856361	0.790758	0.004265	0.993251
-18.010376	-5.061764	0.795763	0.004184	0.993152
-18.917284	-4.821479	0.800768	0.004382	0.993034
-18.361960	-5.085125	0.805773	0.004261	0.992946
-18.848661	-4.919226	0.810778	0.004367	0.992934
-18.860504	-4.906369	0.815782	0.004369	0.992946
-18.834502	-4.930239	0.820787	0.004363	0.992926
-18.722958	-5.057790	0.825792	0.004339	0.992806
-19.584023	-4.885273	0.830797	0.004527	0.992618
-19.114172	-5.045600	0.835802	0.004424	0.992630
-19.471272	-4.925739	0.840806	0.004502	0.992619
-19.520580	-4.898844	0.845811	0.004513	0.992631
-19.839770	-4.794712	0.850816	0.004582	0.992617
-19.831177	-4.974572	0.855821	0.004580	0.992374
-19.753638	-5.050378	0.860826	0.004563	0.992308
-20.051621	-4.940108	0.865830	0.004628	0.992313
-20.390627	-4.822672	0.870835	0.004702	0.992307
-20.121235	-4.917931	0.875840	0.004643	0.992309
-20.288509	-5.031597	0.880845	0.004679	0.992070
-20.424667	-5.028889	0.885850	0.004709	0.992007
-20.869346	-4.876274	0.890854	0.004806	0.991997
-20.717045	-4.915555	0.895859	0.004773	0.992019
-20.849170	-4.876314	0.900864	0.004801	0.992008
-21.316256	-4.930701	0.905869	0.004903	0.991701
-21.258308	-4.968702	0.910874	0.004890	0.991678
-20.948230	-5.081146	0.915878	0.004823	0.991677
-21.254825	-4.967494	0.920883	0.004889	0.991682
-21.390435	-5.000779	0.925888	0.004919	0.991569
-22.319722	-4.807199	0.930893	0.005122	0.991375
-21.436788	-5.123533	0.935898	0.004929	0.991377
-21.591490	-5.076787	0.940902	0.004962	0.991365
-21.714579	-5.095826	0.945907	0.004989	0.991278
-22.908385	-4.710861	0.950912	0.005250	0.991217
-22.128752	-5.062717	0.955917	0.005079	0.991119
-22.411535	-5.004961	0.960922	0.005141	0.991059
-22.441458	-4.989915	0.965926	0.005147	0.991065
-22.581591	-4.940545	0.970931	0.005178	0.991064
-22.569639	-5.052519	0.975936	0.005175	0.990916
-23.467694	-4.805732	0.980941	0.005371	0.990811
-23.084088	-4.942139	0.985946	0.005287	0.990813
-23.264228	-4.887085	0.990950	0.005326	0.990800
-22.884180	-5.013167	0.995955	0.005243	0.990815
-23.607483	-4.890661	1.000960	0.005401	0.990625
-23.334815	-4.981576	1.010957	0.005341	0.990636
-23.979017	-4.834724	1.020954	0.005482	0.990519
-23.693432	-4.790500	1.030950	0.005419	0.990723
-23.219438	-4.976920	1.040947	0.005315	0.990702
-23.286969	-5.010500	1.050944	0.005330	0.990622
-23.754600	-4.771639	1.060941	0.005432	0.990721
-23.076629	-4.953711	1.070938	0.005283	0.990807
-23.164066	-5.000741	1.080934	0.005302	0.990699
-23.448734	-4.814211	1.090931	0.005364	0.990816
-23.287180	-4.871159	1.100928	0.005328	0.990818
-23.065268	-4.958306	1.110925	0.005279	0.990809
-23.394664	-4.842291	1.120922	0.005351	0.990806
-23.135150	-4.935888	1.130918	0.005294	0.990806
-23.047005	-4.900483	1.140915	0.005275	0.990900
-22.736363	-4.962479	1.150912	0.005206	0.990969
-22.795785	-4.955684	1.160909	0.005219	0.990949
-22.698957	-4.913597	1.170906	0.005198	0.991056
-22.612376	-4.940010	1.180902	0.005178	0.991063
-22.654251	-4.916426	1.190899	0.005187	0.991076
-22.685495	-4.909576	1.200896	0.005194	0.991070
-22.554421	-4.956578	1.210893	0.005165	0.991071
-22.457321	-4.990285	1.220890	0.005143	0.991074
-22.682593	-4.910477	1.230886	0.005192	0.991073
-22.437435	-4.885657	1.240883	0.005138	0.991229
-22.379068	-4.842060	1.250880	0.005125	0.991319
-22.063303	-4.909669	1.260877	0.005056	0.991383
-22.062248	-4.908717	1.270874	0.005056	0.991386
-21.880278	-4.982010	1.280870	0.005016	0.991375
-22.293473	-4.829969	1.290867	0.005106	0.991381
-21.967866	-4.946031	1.300864	0.005034	0.991383
-22.078040	-4.911644	1.310861	0.005058	0.991376
-22.014597	-4.837290	1.320858	0.005044	0.991511
-21.586830	-4.991228	1.330854	0.004950	0.991512
-21.894668	-4.772842	1.340851	0.005017	0.991661
-21.529547	-4.887250	1.350848	0.004937	0.991685
-21.425650	-4.955920	1.360845	0.004914	0.991642
-21.690103	-4.828086	1.370842	0.004971	0.991688
-21.313003	-4.971278	1.380838	0.004889	0.991678
-21.618523	-4.861195	1.390835	0.004955	0.991679
-21.588418	-4.873013	1.400832	0.004948	0.991679
-21.501292	-4.882506	1.410829	0.004929	0.991709
-20.980305	-4.857803	1.420826	0.004815	0.992003
-20.874033	-4.982366	1.430822	0.004791	0.991884
-21.233795	-4.910520	1.440819	0.004870	0.991805
-21.093423	-4.860785	1.450816	0.004839	0.991944
-20.451543	-5.075574	1.460813	0.004698	0.991967
-21.095758	-4.864137	1.470810	0.004839	0.991940
-20.774145	-4.932001	1.480806	0.004768	0.992006
-20.677721	-4.964271	1.490803	0.004747	0.992010
-20.770146	-4.936782	1.500800	0.004767	0.992003
-20.842552	-4.915755	1.510797	0.004782	0.991997
-20.700718	-4.966568	1.520794	0.004751	0.991998
-20.627059	-4.910050	1.530790	0.004734	0.992113
-20.544981	-4.824633	1.540787	0.004716	0.992272
-20.117456	-4.986471	1.550784	0.004622	0.992262
-20.681992	-4.757497	1.560781	0.004746	0.992298
-20.031663	-4.986482	1.570778	0.004603	0.992305
-20.299457	-4.887816	1.580774	0.004661	0.992309
-20.461443	-4.835198	1.590771	0.004696	0.992302
-20.046256	-4.982847	1.600768	0.004605	0.992305
-20.101551	-4.882362	1.610765	0.004617	0.992417
-19.884179	-4.899212	1.620762	0.004569	0.992502
-19.904678	-4.899976	1.630758	0.004574	0.992492
-19.872122	-4.847800	1.640755	0.004566	0.992580
-19.482286	-4.954796	1.650752	0.004481	0.992627
-19.765493	-4.921874	1.660749	0.004542	0.992532
-19.425624	-4.984586	1.670746	0.004468	0.992615
-19.582663	-4.924789	1.680742	0.004502	0.992620
-19.609114	-4.909745	1.690739	0.004507	0.992629
-19.814354	-4.836469	1.700736	0.004552	0.992628
-19.554130	-4.934565	1.710733	0.004495	0.992623
-19.473576	-4.832597	1.720730	0.004477	0.992804
-19.104833	-4.949582	1.730726	0.004396	0.992826
-19.137765	-4.925228	1.740723	0.004403	0.992844
-19.046827	-4.899869	1.750720	0.004383	0.992925
-19.166556	-4.852922	1.760717	0.004409	0.992931
-19.093531	-4.882559	1.770714	0.004392	0.992927
-18.899831	-4.953382	1.780710	0.004350	0.992926
-19.082452	-4.882853	1.790707	0.004389	0.992933
-18.870299	-4.958100	1.800704	0.004343	0.992935
-18.899183	-4.944789	1.810701	0.004349	0.992940
-18.680247	-4.877108	1.820698	0.004301	0.993142
-18.473430	-4.972281	1.830694	0.004255	0.993114
-18.569591	-4.886711	1.840691	0.004276	0.993185
-18.417063	-4.883990	1.850688	0.004242	0.993265
-18.341564	-4.917865	1.860685	0.004225	0.993257
-18.423199	-4.884674	1.870682	0.004243	0.993263
-18.272412	-4.934445	1.880678	0.004210	0.993269
-18.419727	-4.893241	1.890675	0.004242	0.993254
-18.300587	-4.928907	1.900672	0.004215	0.993264
-18.529208	-4.842458	1.910669	0.004265	0.993271
-18.032466	-4.880534	1.920666	0.004156	0.993465
-17.861475	-4.962206	1.930662	0.004118	0.993438
-17.722454	-4.984867	1.940659	0.004088	0.993476
-18.041721	-4.887050	1.950656	0.004157	0.993453
-17.789993	-4.890806	1.960653	0.004102	0.993574
-17.750317	-4.910778	1.970650	0.004093	0.993566
-17.651094	-4.937858	1.980646	0.004071	0.993579
-17.846782	-4.874210	1.990643	0.004113	0.993570
-17.683746	-4.940079	2.000640	0.004078	0.993561
-17.747707	-4.913697	2.010637	0.004091	0.993566
-17.425095	-4.904663	2.020634	0.004020	0.993739
-17.366508	-4.902762	2.030630	0.004007	0.993771
-16.973628	-4.987346	2.040627	0.003921	0.993850
-17.373765	-4.854436	2.050624	0.004008	0.993836
-17.024459	-4.942996	2.060621	0.003932	0.993887
-17.204147	-4.883913	2.070618	0.003971	0.993880
-17.159379	-4.892826	2.080614	0.003961	0.993891
-17.180431	-4.893687	2.090611	0.003965	0.993880
-17.083881	-4.930763	2.100608	0.003944	0.993877
-17.014355	-4.869977	2.110605	0.003928	0.993996
-16.869366	-4.908228	2.120602	0.003896	0.994016
-16.763511	-4.890941	2.130598	0.003873	0.994093
-16.520641	-4.933203	2.140595	0.003819	0.994155
-16.396164	-5.008498	2.150592	0.003792	0.994114
-16.859908	-4.797959	2.160589	0.003893	0.994175
-16.261271	-5.004002	2.170586	0.003762	0.994188
-16.465990	-4.926092	2.180582	0.003806	0.994195
-16.455821	-4.926366	2.190579	0.003804	0.994200
-16.259324	-4.997623	2.200576	0.003760	0.994200
-16.455311	-4.933647	2.210573	0.003803	0.994192
-16.348572	-4.977341	2.220570	0.003779	0.994185
-16.091583	-4.978485	2.230566	0.003723	0.994311
-16.356389	-4.787145	2.240563	0.003780	0.994444
-15.635561	-4.991036	2.250560	0.003623	0.994521
-15.798521	-4.973320	2.260557	0.003658	0.994465
-15.803655	-4.935245	2.270554	0.003659	0.994516
-15.878442	-4.970147	2.280550	0.003675	0.994431
-15.753562	-4.951151	2.290547	0.003647	0.994520
-15.682397	-4.980178	2.300544	0.003631	0.994516
-15.749625	-4.953529	2.310541	0.003646	0.994520
-15.613778	-5.004395	2.320538	0.003616	0.994518
-15.712037	-4.977384	2.330534	0.003637	0.994507
-15.557555	-4.908554	2.340531	0.003603	0.994679
-15.226137	-5.035772	2.350528	0.003530	0.994668
-15.452483	-4.856409	2.360525	0.003579	0.994804
-14.963198	-5.021353	2.370522	0.003472	0.994820
-15.011184	-5.110761	2.380518	0.003482	0.994674
-15.313464	-4.937800	2.390515	0.003548	0.994763
-15.209873	-4.932614	2.400512	0.003525	0.994822
-15.047549	-4.984871	2.410509	0.003490	0.994831
-15.160836	-4.947513	2.420506	0.003514	0.994827
-15.131462	-4.965663	2.430502	0.003507	0.994817
-14.854579	-4.900948	2.440499	0.003446	0.995043
-14.563257	-4.981224	2.450496	0.003383	0.995078
-14.597223	-4.969605	2.460493	0.003390	0.995077
-14.649673	-4.980224	2.470490	0.003401	0.995038
-14.221205	-5.070922	2.480486	0.003307	0.995125
-14.559480	-4.999972	2.490483	0.003381	0.995056
-14.377014	-5.000274	2.500480	0.003340	0.995147
-14.437329	-4.980317	2.510477	0.003353	0.995145
-14.315862	-5.027207	2.520474	0.003326	0.995141
-14.456820	-4.973531	2.530470	0.003357	0.995146
-14.289432	-5.034999	2.540467	0.003320	0.995145
-14.404659	-4.991316	2.550464	0.003345	0.995149
-14.072494	-4.954155	2.560461	0.003272	0.995365
-13.869920	-4.983111	2.570458	0.003228	0.995426
-13.814739	-5.014469	2.580454	0.003215	0.995410
-13.887343	-4.958239	2.590451	0.003231	0.995452
-13.634299	-5.046810	2.600448	0.003175	0.995456
-13.791375	-4.991661	2.610445	0.003209	0.995455
-13.712341	-5.016295	2.620442	0.003192	0.995461
-13.723893	-5.015694	2.630438	0.003194	0.995457
-13.657845	-5.045329	2.640435	0.003179	0.995449
-13.695905	-5.030360	2.650432	0.003187	0.995452
-13.652607	-4.948845	2.660429	0.003177	0.995586
-13.115455	-5.082735	2.670426	0.003060	0.995668
-13.394167	-5.003878	2.680422	0.003120	0.995639
-13.052410	-5.015664	2.690419	0.003045	0.995793
-13.119463	-5.067089	2.700416	0.003060	0.995689
-13.212186	-4.965206	2.710413	0.003080	0.995784
-12.816610	-5.098082	2.720410	0.002993	0.995798
-13.003717	-5.080563	2.730406	0.003034	0.995730
-13.059676	-5.018813	2.740403	0.003046	0.995788
-12.882957	-5.084090	2.750400	0.003007	0.995786
-13.059640	-5.020413	2.760397	0.003045	0.995787
-12.942480	-5.064217	2.770394	0.003019	0.995785
-12.607412	-5.112964	2.780390	0.002946	0.995885
-12.653988	-5.078940	2.790387	0.002955	0.995909
-12.594339	-5.014697	2.800384	0.002942	0.996027
